key_index,text,overall
310674,I love this waist trainer. First off i have never seen one is such a cute design. Secondly i like how this looks so much like a corset not just a body wrap. I like that it fits so well and doesnt make me look like an overflowing muffin. This is so pretty and the material is soft as well. Honestly i like how comfortable this is to wear. I received this product for free in exchange for my honest and unbiased review.,4
802753,Nice concept but this shirt runs about two sizes smaller than what you'd think.  It almost ends up being a midriff top if you are larger in the chest area like I am.  The material is super soft and the idea is cute so I'll make it work,4
590645,Gorgeous clutch! It's VERY nice in person and it is surprisingly well made for the price I paid. It was a little smaller than expected but it held my cards and my iphone 6 (not the plus). Unfortunately it would not hold those things in addition to items like my keys or lipstick. It's not important but I was also surprised at the quality of the packaging that it came in as well.,5
93355,"FOR THE FAT FOLKS!!!
If you are wondering if you can wear one of these bad boys, good news! I am 375 lbs and 2xl fits!  full range of movement, zipped all the way up (you may need help with that) and not all that hot actually.  I do get the feeling that I am the maximum this thing can take before some things start to give, but I took the risk and got the great reward :)",5
198411,"The men's disposables XL are a great and comfortable fit. I'm  a big guy 6'-4"" at 225 lbs. I am looking forward to using them on a month trip to Croatia and Italy. I can now travel longer without packing a bunch of ""whities"" and worrying about washing and drying them out. Two thumbs up!",5
327878,"I work outdoors on Long Island, NY and need a face mask on the really chilly days.  I hoped this mask would be a good choice, but I returned it.  The upper edge leaves too much of my forehead exposed and I don't think it will do the trick after all.  It appeared to be well-constructed and of a good quality fleece.",3
113550,These wings are suitable for adults and very nice for the price. If you want to dress them up a bit you could glue some colored glass stones on them or  some other craft product or even just glitter fabric paint would do. They are pretty just the way they are.,5
317982,"I love these--they are beautiful, flow nicely, good material....BUT they are too big.  I am 5'9"", 145lbs, lean (size 4 pant) and the mediums are too loose in the waist, and too long.  I'm exchanging for a small, though, because I like them so much.  Still might have to get them hemmed but, wow, they are cute and have that ""effortlessly stylish"" look.",5
464849,My son loves his new boots! He has a wider foot so I was worried they may be too tight but they fit perfectly. I ordered his normal shoe size. He wore them to school then wore them trick or treating! He says they are comfortable and he loves the 2 tone color!,5
329878,"Read the reviews so I got a medium and I really should have gotten a small. I'm a Large C small D cup size 3 Jr pants and roughly 145lbs and 5""2 the length on the arms are a bit long but it looks cute this way. Fits a little loose on the breasts but still looks cute with a tank top under. I could wear it as a dress honestly but looks good with leggings. I like the lose look anyways. It's a good shirt regardless , will be ordering more often from this company.",5
69176,"I bought this for my 2 year old nephew the hat was a bit big on his head (though he has a fairly large melon) but it fit well enough. He loved the pirate theme and wore it all day at the beach. It did a great job keeping the sun off his face and out of his eyes. By the end of the day I couldn't get him to take it off.

The quality is high and it's reversible which is always fun. It is brightly colored just as pictured and the patches are well stitched and securly anchored.",5
88622,"Needs a belt to cover the sowings between shirt and skirt, skirt to short so i wear it with jeans, the elastic banding inside between skirt and shirt doesnt look good if u put it to low, if put to high the black skirt will reveal your little belly (if you have 1) and it'll be a big poof around chest area.. lol so it needs a stomach/weist belt",3
174686,"I don't remember what size I ordered, but it absolutely fit and looked wonderful! I ordered this so that I could wear alongside my son for the captain America Civil War movie ( I love a good theme). My son is a huge Spiderman fan and we knew that Spiderman was making a debut in the captain America/Marvel movies. We got so many compliments (he was dressed as Spiderman of course) and everyone loved my dress  even when I went to Walmart afterwords to pick up a few things, and the kids were not in sight.",5
754943,It's not a sweater. It doesn't move. I fit between 10-12 usually. I ordered extra large because it said it ran small. It really runs small. Even that is too snug to be comfortable. I'm grateful I only spent $13. It's now a Goodwill donation. It's not good for anything else. Save your money.,1
706576,"This is sturdy  material and the waist part is stretchy. And its super cute!!they are now an everyday  item for me when I go out. I have received so many  compliments on them. Make sure to wash delicately and to be careful putting them on and removing them. They are pretty durable but they are not a lifetime item. I replace mine about every 4 months or so with regular use. I imagine these would fit most body types, they are very stretchy.",5
36922,"I love being able to find size 13 socks.  My husband says these are the most comfortable socks he's ever worn.  I keep having to buy more!!!!  These are now the only socks he owns.  So great to be able to find organic cotton, so much healthier!  Thanks Maggie for keeping the prices affordable.",5
848028,"I am small but this is short more than too tiny.  Maybe better for a petite frame with a short torso.  It was too inexpensive to bother returning so I hope I find someone to donate to because it is quite cute on except for lack of upper coverage, darn.",3
522015,"I LOVE this bag! It looks so chic and fashionable and suits my body! It is a big bag, but I love big bags!! It has 2 different length straps so you can choose whether you'd like your bag directly under your arm, like by the arm pit, or hanging from your shoulder. I took off a star because the zippers are a little tricky to open. But the bag is sooo cute!! My fave go-to bag now... Thanks Steve Madden!!!",4
416965,"Great watch, excellent movement in this time piece.  Nice alligator strap with dual deployant clasp, 43 mm case size.  Highly recommend to anyone looking for a Valjoux 7750 at an excellent price.  This watch is Swiss made as well.  This is a great deal, if you are on the fence, buy it, take a look and I bet you will end up keeping it!!",5
528317,"this dress was totally not true to size, it is not long enough to even be a dress!  It certainly doesn't go to my knees in fact ends just at  the hip.  More like a shirt.  Really bummed.  I had to wait almost a month for this dress,shipping is REALLY slow.  I will return it and hopefully not wait another month to be reimbursed.",1
606533,Love these sandals.  I have now found the perfect sandal.  They fit perfectly and are incredibly comfortable.  I have been able to wear these all day long with total comfort.  Wish they had other designs and colors with the same type of fit.  Great shoe.,5
598275,"I took the other reviewers advice and got a bigger size. The dress fit like a glove but my breast are too big!  I purchased this dress for my wedding and I love it!!! With me having ginormous breasts (lol), it took a while to zip the side up. But never the less, people were complementing me left to right on the dress.",4
624582,"For a medium it is more wide than it is long. The graphic itself was really disappointing. It is very difficult to tell that it is toothless. I bought it for my friend who insisted I not return it, and that she would use it as a sleep shirt. For the cost of this I expected it to have decent details. At least the shirt is soft!",2
437280,"This is a great product! I get tons of compliments, it looks exactly as described although I did notice some initial tarnishing. I also anticipate that with a lot of usage, sweat, and (if you're like me) natural oils from the air, it will only tarnish more. So I'll put clear nail polish over it and try to wear them sparingly. But overall it's moderately uncomfortable but not terrible for a cuff and firmly stays in place.",5
18619,"This hat was so highly rated I thought it must be at least a little functional, and I wasn't planning to have her wear it in the water so I figured it wouldn't be too floppy. Unfortunately this is not a hat, it's a blindfold that covers her eyes all the time. Doesn't matter if it's wet or not. Most of the time she's wearing the hat, she can't see a thing and I spend all my time getting it out of her eyes. I even tried to starch it. Will be buying another hat.",1
781250,"I love this vest! I used the size chart as directed and when the vest came it fit perfect but within a week I was noticing some bulging where it was getting loose. The vest really does its job and I will be ordering a smaller one. I would absolutely recommend this vest to anyone wanting to detox or lose weight via ""sweating it out""! It is well worth the money and actually priced very reasonable. Love It!",5
310476,"For my Wife... She stated it ran really small but she would manage... It did it's job but.. She had to order a new and different brand cause one of the ""bones"" came out and just folds over now and their wasn't enough of them to began with. But you do get what you pay for and It wasn't a bad deal.",3
499391,I would give this 0 stars if it was an option. The shirt I received is not as pictured so buyer beware. It looks like a cheap knockoff with a really cheap print job that's faded. There is no shoulder patch on the shirt I received and it's really polyester and not cotton as stated. I feel ripped off and customer service refuses to help me now I'm stuck paying for something I thought was something else and it's not right.,1
319393,Love the material and color. The inside is sort is like fleece but softer so that's a plus when you live in a snow town but still want to look cute going out. I may order another just to workout in as I prefer bodysuits .... Overall satisfied. The only negative was that is wasn't as advertised with a snap button on the bottom for easy removal. You have to take your arms out of garment and pull it down if you have to use he bathroom. A little annoying since I was expecting a snap.... Oh well,5
241487,"I love this!!  It's comfortable and extremely durable.  I've worn it almost constantly for 4 months and it shines and looks as new as the day I got it.  Unlike my 14K gold band, you cannot scratch this!  It looks much more expensive than it is and I would most certainly recommend.",5
255347,"I purchased this bracelet 2 months ago. I've worn  it everyday since. Haven't removed it while showering even. It looks just as it should, shiny & elegant still.  After reading so many poor reviews, perhaps the current stock is not of the same quality as when I purchased mine. If that is the case, even tho the price is inexpensive, what they are sending out Now, would be disappointing at best.",5
181810,Fits like a charm! I got this for my Stuhrling Original Watch after it's original 2 bands had broke beyond repair. All I knew I needed was some pins for the watch and band and I was in business! It has yet to show any signs of breaking or any defects whatsoever! I love it!,5
719089,Love these shoes! Good fit. I have narrow feet but even so these were a little tight at first but ok now. Guess they stretched a little. I need them for walking my dog along the trails in the rain or dew covered grass and they keep my feet dry. Love them!,5
463014,"I read the description and knew that it was very small, just felt it wasn't worth ten for the size . Wish I had time to shop around, but I didnt, so Prime was to the rescue. Super cute and good quality with a hinge that keeps the box closed.",4
295762,I followed the rest of the reviews and ordered a size up from what I normally would wear and it fits perfect. The sleeves are long enough and this shirt is tapered in at the rib cage and is loose and flowy the rest of the way down to really show off the hourglass shape. I have gotten many compliments on this shirt and absolutely love it!,5
420055,"O.K. - but thought there would be a more natural simulation of pearl finish.  These look too uniform and are obviously a replica.  What do I expect however, they ARE a replica!  They're O.K. especially for the money.  If you order, don't expect any ""peacock"" pearl depth to the finish.  I've seen better fakers.",3
730013,"I am a 5'2"", 124 lbs, bodybuilder.  I bought the size S grey and the dress length extends just past my knees. The dress is a little too big in the waist area but fits perfectly everywhere else.  It looks very elegant, sophisticated and clings to my curves nicely.  I'm in love with this dress.  It's my new favorite!  I wore it out on NYE and received so many compliments.  It was an absolute hit!",5
605926,"I really was not expecting much but I was surprised  to find a lovely scarf. It has some substance and weight-- not see through, looks good with everything from jeans to a black dress. The embroidery has a slight golden tone- very nice.  Tassels on the end are a nice touch. Every time I wear it I get compliments",5
480464,"I absolutely love this. Fits me comfortably at 9 months pregnant. I definitely wear this as a dress in public, not just as a nightgown. I do find that the bottom is more fitting that the pictures show, but I actually prefer that. Its so comfortable and the length is very nice. Im 59 and normally wear a M/L for dresses. I ordered a M and it fits perfectly.",5
130921,"I love this print and the price can' t be beat.  The problem is that I thought I should order a size or two up, and I really wish I didn't.  I usually wear a xs or s, I ordered a medium.  I am 5'5"" at 107 lbs.  If the had a small i would buy another.",2
516311,"I've been using this wallet for months.  I think it's a great minimalist wallet.  I definitely like that this one has the ID card holder on the front.  It's perfect for my drivers license and government ID.  I keep 3 IDs in the ID holder, about about 5 credit cards in the other compartments.  It's slightly hard to get the cards out, but it holds a lot and stays thin and light.  It's a great wallet for minimalist!",5
57960,The christening romper exceeded my expectations and looked so cute on my son.  At first my husband asked me if this was a boy's outfit but once we put it on our son he looked so adorable in it there was no question.  It is very nicely made and we love the snaps at the bottom for easy diaper changing access.,5
388382,"I am absolutely IN LOVE with this dress! I was a little worried about sizing because I read some reviews that gave conflicting information. I am 5'4 and about 120lbs, I ordered XS. I am fairly small in the waist and chest and it fits like a glove. A little long, but just touches the floor with 3""wedges on. It is so cute! I love it so much I ordered another in red that is arriving on Friday",5
489086,"I ordered my usual size 12DD and a 14DD because of the reviews that said the suit runs small. I agree. The 12 was too tight. The 14 fit well, I liked the way it looked, but it gave no support. My chest bounced quite a bit with each step while walking. No beach volleyball in this suit! I returned both.",2
381867,I saw someone using a bib with arms and had to go to Amazon immediately to see if I could buy one. I was so glad I found this and ordered it right on the spot. It arrived and it is well made and pretty. I'm going to get more.,5
393712,"The lace is kind of delicate, but not in the expensive kind of delicate (I snagged one pair just by trying to cut off the tag). But for the price, they're great. I'm a size S/M or size 4 (5'4"", 122 lbs) and they fit really well. I was impressed! The colors are all very true to the photo (except I think the red came a little more vibrant), and for the assortment you can't beat the price!",4
79389,"I use this as a lip ring and I love it a lot, it's very shiny and pretty, some people I saw complained about it sticking out a lot, but if you are going to use it as a lip ring an want it to look real, they usually stick out like that, I love this fake ring! Fast shipping and will definitely recommend it! Thank you :)",5
117256,"These are fun :)  I wear the middle size and the smallest size together, and I think they look cute.  Not necessarily real, but cute.  Great for everyday wear.  The larger ones are more obviously fake, but not bad at all.  I'm happy with my purchase.  They don't irritate my sensitive ears, either.",4
686927,"Item was as expected and arrived in a timely manner. My daughter had put on some baby weight and what I hadn't anticipated was  -when item fits tighter it resembled a STAR TREK uniform. My daughter said she felt like if she pinned on a federation emblem, she would be able to wear to COMIC-CON as a costume.",5
130735,"The model in the picture is apparently quite short, I am 175cm and the jacket just barely covers my bum. Also the sleeves could be a little bit longer. Overall quality of the jacket is good, but the fabric is extremely light so in colder weather you need for instance a cardigan under it. When the hood is down, it covers some of the skull on the back. All in all, an OK product for this price.",3
587365,"Loving this hat ! Its warm ,cozy and fits O so right ! When the HAWK of the weather is way below temp ur head is perfectly protected in warmth ! I made the mistake buying this hat in another color over seas ! Sorry  Amazon. I decided to see if Amazon had them and to my surprise they did ! So I brought several colors to match my winter coats. I've received so many compliments.",5
447810,This charm is super cute and I got it for our daughters birthday.  We have hermit crabs so I thought this would be neat for her. The first day she wore it his claws broke off. She has several charms on her necklace and this one's claws broke off and the birds fell off her other new one. I will buy once more and if the charms stay ok we will keep buying them. They are so cute.,3
445148,"I bought these as a Secret Santa gift for a fellow staff. She is allergic to wool, and was in search of dark brown, lined, soft and warm winter gloves. After looking in multiple places, I came across these on Amazon. She opened the gift yesterday and loves them. They are well made, very soft, and nicely lined. She was so enthusiastic about them she passed them around the table for all the women to try on! Great purchase!!",5
91980,"Feeling motivated to show off your Winter hard work ab roller efforts? Then the Saxx Kinetic line is really best for during the day and also working out. Plenty of room but ""packaged"" to allow for comfort when on the move. Yes that is a pun, but the mesh panels don't rub when riding a bike, patrolling the mean streets of 5th avenue and sauntering into McQueen, or rock climbing. Note the band is the tallest of the Saxx  line.",5
255205,"Beautiful dress-great material. My only concern is that it runs large I read the reviews ahead of time before ordering and got a size 8 my daughter is 11 and it still was very big on her,  especially in the arms and chest area.  I didn't want to order any smaller because I was afraid it would mess up  the length.  I do not recommend this dress if your child is petite.  Otherwise than that it's a great dress.  Great quality inn fabric!",3
756415,"Wardrobe malfunction on day one. I was walking to the coffee shop, with my phone in my front pocket, when I felt the phone slither down my leg. There was a huge hole in the pocket. I will fix it myself instead of returning them. Otherwise, the fit is good, they have a nice amount of stretch, and are cute.",4
856773,My wife ordered this. Product was as described but she was a little disappointed because she owns a short sleeve shirt from Roamans and its material is thicker than the long sleeve shirt she received. She thought because it came from Romans the material weight would be the same or heaver.,3
47071,"I purchased this visor as a result of new LED flood lamps I had installed--the blue portion of the spectrum caused the first fatigue from overhead lighting that I've ever experienced. Rather than abandon this experiment with a technology of the future, I figured that a lightweight visor might resolve the problem.

This visor met my expectations.  It is so light and comfortable that I forget I'm wearing it.  Its adjustable headband works fine and has some elasticity, and the overall quality is high.

A great buy.",5
476949,based on the comments I was expecting it to be small for me but it is actually a little bit big. I am 5ft size xs (sometimes an xxs) and this top is very roomy. It looks just like the picture on me (except I have wider hips). It hits mid thigh in the front and back and the sides come up a bit- right at my saddlebags lol . I would buy it again.,5
233654,"I bought these on a whim about 6 months ago, and have to admit they really are handy! The guarantee is awesome. The case got some broken corners from going in and out of my pocket and I filled out the form online and a new case is on its way, free and no shipping charge.",5
874639,The first time I ordered I got the wrong item but they were very quick to send a replacement and told me to keep the first bras that were sent to me. Upon receiving the correct item it was perfect! Fit perfectly and very comfortable! Easy to use for nursing and easy to close clip when finished!,5
47691,I'm so happy I ordered these. They take a little getting used to but after awhile you forget they are on your ears. These are so wonderful. I wear them in the morning when I ride my bike or when I'm walking around campus. You will not be disappointed you bought these.,5
373519,"Ordered a size larger and food great at the top but stood my stomach the top goes from loose fitting style, to really tight. I have a larger chest and would expect it to not fit up top, but it doesn't fit around my stomach. Its like a large top post of the shirt, but small bottom part.",2
117449,"My boyfriend loves his kilt and gets all kinds of comments.  With no beer-gut and pants size 32, the 36 kilt is just right on him.  No belt needed (so the snaps show.). Had to repair the pocket stitching after only a few wearings, but the rest is very strong.",4
184091,"so disappointed! beautiful blouse and exactly what I was looking for but I couldn't even get it over my head! I usually wear a a small since I am 5'6"" and 125lbs but based on the reviews I ordered a large. It is really tiny. My daughter who is 5'4"" and 111lbs couldn't even get into it.",1
871907,"So pleased with this purse! I'm usually so picky with purses but when I saw this I had to try it. Honestly I was alittle scared about buying because of the other reviews but when I saw the purse in person my doubts melted away! It feels sturdy and it's so beautiful, the pattern is luscious and gothy and the inside material is so silky feeling, so happy with my new bag ",5
753649,"Super cute, I am hard on jewelry though. I've tried to be better about it. But, apparently not successfully. The jump rings gave out within the first month and I lost both Han and Leia. Till now, bangles had worked better for me, but I am not kidding that I am awful with jewelry. So bear that in mind.",3
254447,"This is a great bathing suit! The bottom is lined, and the top fits great! I bought a large size, and it fits perfect on the bottom. I'm a size 5, and a DDD on top. The top is a bit snug, but I didn't have anything popping out. I'm going to buy another in the purple.",5
852184,"After my husband passed away last year, I ordered these bracelets for the female's in my family and close friends. I continue to give to those that are struggling, after the loss of someone special in their life  or going through a difficult time.  It's a daily reminder to have courage and stay strong...  I feel blessed to have come across this bracelet, it is heartfelt!",5
644658,This is very light weight and pretty. The design was exactly what the picture showed. But the strings are too long and some of them are tied together like they weren't long enough  The arms are the right lengths and it goes to about right under my knee overall it's very pretty,4
774312,"My baby wore this for the first time yesterday and he looked so adorable in it.

What I like about it is that is nice and cozy, very warm but not bulky. The inside is very soft to the touch so it does not scratch.

It buttons up from the top to the legs which made it super easy to change his diaper without undressing him like others we have.

Shipping was prompt and the packaging done well. My goods arrived safely in South Africa.",5
472003,"We gave this unique green octopus ""mask"" to our grown son who loves goofy-funny things.  He Loves it!  He surprised his friends who were envious that he had acquired something so creative -- and here's a bonus:  it's warm in these cold winter evenings.  It will also come in handy at Halloween!",5
836897,"These panniers are flimsy and could barely support a lightweight satin! Not only are they expensive but they did not come quickly by any means! Do not buy these panniers, they are not worth it! If you are looking for panniers, make your own or find another seller, honestly, anything but these panniers would work well. The only good thing was that they could compress into a small shape which is helpful for storage.",1
351288,"This watch band looks good and is comfortable.  It comes with new spring bars and a handy tool to remove/replace them.  To adjust the fit, you have to lift a latch on the clasp and slide it.  The tool could probably be used to do this, but the latch is pretty stiff, and may bend the tool.  I used a small cheap screwdriver instead.  Once adjusted, the clasp clicks into place securely, and releases easily.",5
24304,"I have been looking for a nice field jacket to replace my old Vietnam era jacket. My son took the original and is still wearing it. Of course, it wouldn't fit me anymore. I was 30 lbs lighter back then.

This jacket arrived today and  am impressed with the quality. No complaints here. This should last a long time. I am 6', 200 lbs, and a medium fits me just right.",5
687885,Very awkward fit - the knot in the front doesn't really seem to function properly.  I've only worn the top once and it was with a highwaisted skirt where the top was tucked in.  I think I'll only wear it with highwaisted bottoms when I can tuck the shirt in because the bottom is so baggy that it looks sloppy.,2
88521,"Came in a small little gold box with cotton to protect it. It seems very fragile so be careful with it, hasn't broke on me yet. Looks great on your wrist!

October 3rd 2013 ALMOST A YEAR LATER( bought on october 8 2012)-
Doesn't have that nasty smell that most do after awhile. Hasn't broken yet either, that's good. Its really beautiful still shining! I recommend this bracelet!",5
424613,"I was very surprised how nice the ear cuff was when I got it! Solid and appears to survive the daily use and abuse.  It needed adjusting to make it fit, and after that it worked great! I would say it was a decent ear cuff for the price!",5
399538,"The case works fine, although it is a funky color.  It has a cool magnetic catch that works a little like a snap.  It is fine for ""on the go"" use.  One big drawback is that the dock connector cannot be connected to the unit when closed, but this is not fatal...",4
244387,I wanted a different type of ring to get married with. Something affordable and unique. I absolutely adore this ring! It is so gorgeous! I've had it for a few days now and I just noticed the skulls on either side of it. This is probably the best ring I could have picked!,5
648317,"Lighter material is see-through. Also, out if the plastic package this dress smelled like it had been sitting in a warehouse where people regularly smoke cigarettes inside. I had to wash it twice to get the dingy smoke smell out. I mean....its a maternity dress people! It shouldn't come smelling like smoke. I normally wear a medium and this seems to run small in the arms. The cut of this dress is nice though.",2
536609,"After reading the reviews I decided to take a half size bigger, as most of the (below 4 star) reviews said that the boots ran small. I'm not sure whether these people don't know their own size or they have large/wide feet because mine are too big. It's also longer/taller maybe because my calves are not big. I have to have them altered for the length. As for the size, I will wear them as is because they don't look big on my feet. Other than that, they're a cute pair of boots. I like them. Order your correct size!",4
160010,It's polyester material which isn't my favorite but it's not a really bad polyester. It's new polyester and not the stuff from the 70's. I'm pretty solidly an 8/10 so I ordered a Medium. It's fairly huge. I know it's supposed to be boxy and huge but I think if I had gotten a small it would be the same effect. It's cute with leggings. The material type would keep me from getting a second one.,4
504045,I buy most of my t - shirts from ROCKABILIA and have never ever been dissapointed.  I buy them also for my wife and daughter as presents.  I must have bought about 40 shirts from them now and they have never let me down... Thank You for the Excellant Customer service you provide :O),5
438083,"These hats are listed as 12-chef works chef toque white-12"" which I thought  an item of one meant one unit of a dozen. NOPE!!  It was only one.....over $7 for one disposable paper chef hat.  When I questioned it they just said it was written as one individual hat.  Ridiculous!!!",1
91138,"They did the job in the water, but were surprisingly uncomfortable to wear when moving around, both when dry and wet. The cut was strange around the leg. I wore them at a beach rather than a pool, so I can't speak to them being chlorine-resistant, but one plus to them is that they didn't retain sand.",3
820052,"Nice material but for the color (beige) it is very see-through and not forgiving. I'm plus sized, and my ars are always a concern. I like them to be covered. This top, though it fits very well, does not flatter the arms. It would if it was in a darker color. Love the pockets. But i wish the material was thicker for the ligher colors. Or double layered in the arms.",3
764815,The size fit great and it was very cute on but it was way too short for me.  I felt like just walking around in it people would just about be able to see too much!  And if I got a larger size it would just look too big on and I can't imagine it would be too much longer.,4
440793,"I bought this necklace for my wife two weeks ago.  We say a similar one at Jared's Jewerly and decided to look on Amazon.  Amazon was great!  The necklace turned out to be a cheap plastic knock off.

I gave Amazon 5 stars.....but the necklace gets 1 star.",3
729417,"This sexy lingerie is really beautiful. I usually wear 34D. It fit me perfectly The silky feeling you feel when you wear it, the way it flows beautifully as you walk. I really love it.  I bought the pink one. The lace on the top is very beautiful and it has a soft stretch to it. Everything seems well made and for the price it was a great choice.  All in all, I gave this product five stars just because it is so cute and comfortable.",5
363725,"It's was well made and super cute, I was disappointed because the top part was huge, the band in the middle was perfect, and the bottoms were small.. It's not proportioned at all. I am 5'4, 36D, and 155 pounds. I have an hour glass shape. Big top, smaller waist and bigger butt. I got a Large, in the red. I wouldnt say YOU HAVE TO BUY THIS.. But if you're top heavy and small below the boobs this would be super cute.",2
381746,"love the socks! They are thin, perfect for my baby to walk around and not slide everywhere. Only thing is, these are supposed to be for boys, and they had ruffles around the ankles. Luckily these are just used for around the house, so I don't care. Just weird seeing my Boy with what looks like girls socks.",4
123700,"the shoes are great for cycling HOWEVER, know that the cliips that it comes with is to be able to add the pedals to your own bike, it is not to take to the gym and use ont he cycle bikes at the gym. I do use them for the gym because thats what i bought them for but i had to go to a store to buy the cletes part that goes attached to the bottom of the shoe and i bought them for like 26.00",5
517708,Very happy with these!! Bought as a gift for my child who loves her new kicks!! Being a mother of 3 and having a family who love fly kicks I will definitely be purchasing more sneakers from you soon! The price was great and we got them a few shorts dats after ordering. Thank you,5
119312,"When I got the headband I was so excited, it took over a month to arrive. In the plastic wrapping it looked okay, and I was relieved since I had read many reviews saying they received the hair accessory with pearls missing. But, when I pulled it out of the plastic, one of the ear immediately fell off. I was able to fix it with some Krazy Glue, but I wouldn't recommend buying it.",2
271248,"Stretches out easily. They don't look as nice as in the picture and are closer to fishnet than lace. Pretty cheaply made. Seam runs down the center of the crotch and gives bad camel toe. However, for the price...these might be great for just a night out. Just don't expect to be able to wear them out, for a full day at work.",2
22121,Really great hat. Was concerned about size since my baby is 10 months and wears 24 months but there were no 24 month size. The 12-18 fits perfectly (a little big) but has a draw string that makes it fit more snug so it doesn't come off easily. It nice and lightweight seems comfortable and sun safe for baby.,5
476320,"The boots fit as expected and did not arrive in a box, which seems a bit odd, but they were in perfect condition.  They arrived a bit ahead of schedule, which was nice since they came ""across the pond"".  The recipient is only 5' tall so needed a shorter boot, and this worked out perfectly.  This was for an adult.",5
38586,"These pants were huge, including the legs all the way to the ankle and that was a long way.  While the fabric color was nice, (navy heather), they had to be returned.  And, by the way, the waist draw cord wasn't dyed to match the fabric but plain old white.  Waited almost 2 weeks for delivery and now they have to go right back.  Very disappointing!",1
304289,"When I received these in the mail I was so excited, taking them out of the package they are so soft and durable feeling.  I wear one of these everyday! They fit so comfortably you don't eed to rush home and take these off! I plan non buying several more.  No uncomfortable marks where the bra digs in, no need for constant adjustment, they just FIT and VERY WELL at that! ",5
86094,"I have gon through many boots in the last month trying to find a quality pair of boots that are acceptable for people with wide feet.  This is it.  I didn't need as much support as the insole that is provided has, so I pulled it and replaced with a simple 1/4"" piece of neoprene.",5
465462,"It works well as a carry on suitcase. I do not think it would stand up to heavy traveling as it is not terribly solidly made. It seems a bit on the inexpensive side. This should work fine for me as I am not a huge traveler. If I were I would have spent more money for something sturdier. The zipper on the inside of the suitcase lid does not function well and I expect it may break soon, hopefully not.",3
721716,"I love this cardigan & ive gotten so many compliments about it. I got a large & it fit perfectly. I made the mistake of putting it in the dryer though & one of the little handles broke off but that was my own fault. Moral of the story, don't put it in the dryer. Lol",5
205934,"I ordered a pair of the matte black wayfarer sunglasses and upon opening a piece that held the frame arm together popped off. I thought it was just a piece that hid the screw, but it ended up being the entire connector that popped off. So when I went to try them on the entire sunglass broke. Beware of this product is cheaply made and the local dollar store in your town probably has better sunglasses than this. My pair only lasted 10 seconds before they broke!",1
393763,"These socks were $14.97 during time of this review and shipped two day Amazon Prime.

The quality of the socks are very good and the compression was adequate.  I wear a men's size 15 shoe and purchased the L/XL.  These socks are not as tight as my other pair so if you wear around a size 11 you might want to go with the smaller size.  Socks completely covered my calve and elastic band at the top holds them up very well.  I use compression socks for hiking and skiing as a base layer.",5
241960,"Ordered this as a potential wedding band for my fiance. Shipped very quickly and was exactly as described. The ring looked great and was just what we wanted. We ended up returning it only because it it was a little wide on my fiance's hand so we're trying the 5mm next. If you want an inexpensive, tough, and great looking ring - this is the one for you.",5
258298,"I purchased two pairs of rainboots for my twins.
 My daughter loves these boots and they are very cute.  I ordered these in February 2017.  By late April, they had a hole where the toe bends.  I called oakiwear customer service and they immediately apologized and said they would replace them!  They asked if I would be willing to send some pictures so the product developers could see the problem and try to improve on future products.  Oakiwear was very helpful and easy to work with.  Thank you!",4
700376,"They are a little too deep (solved with an o-ring put on the back of them to take up the slack), and a bit sharp, so not the easiest to sleep on- but you can definitely get used to it.

Other than that- the finishes are stable and don't wear off with constant wear and they appear to be sized very accurately.",4
40225,"This T shirt was purchased for a gag Christmas gift, but when it arrived yesterday I was surprised and disappointed by the poor quality of the garment. The material is very lightweight, the overall dimensions for the size are small (even though I purchased a large for someone who wears a medium, I am almost afraid it may still be too small). It's probably too late to get another one elsewhere now. Oh well, Merry Christmas.",2
647580,"I'm large chested and bottomed so it's a little small, but it's cute for a bathing suit cover. Too short for wearing alone. Also, the back is open so you can't wear a bra with it. Started to fray after a single wash, but still, for the price it's cute for the beach.",3
768320,Shouldn't even give it a star. It came looking NOTHING like this. It looks like a lace table cloth. I wouldn't have minded the slight difference in material if it was actually cute but it's not. It's huge & is not v neck. Just a big see through poncho! Super disappointed.,1
170456,"It looks more like underwear than expected.  It's pretty - though bigger than I had hoped it would be.  I was hoping it would be something I could take the overshirt off of and still be okay to walk around in...not the case.  Fully transparent.

The lace detail is really pretty though!",3
757474,"This jacket is a very bright pink (think pepto bismol pink). I didn't realize it had shoulder pads, which I do not like at all. Not only that, the shoulders are stitched where they stand out like small wings. The sizing is accurate however and the jacket fits well but the shoulders made me dislike it. Also the buttons are a cheap gold that cheapen the whole look. The jacket itself is not a great quality to being with. I would not recommend it,",2
312182,Favorite Nike shoe ever! The flex sole is excellent for someone like me who loves the free feeling of sandals or being barefoot. These move effortlessly with the bend of my foot. I've worn these for multiple activities and I've had no foot or ankle pain. The white/green/dark grey color goes with so many outfits and the mesh breathes perfectly on hot summer days. Highly recommend!,5
613982,"I bought this to show off a tattoo I have. It is a little daringly low for me, but I figure I can add a panel or wear something colorful underneath. Or just be free with my open back if I'm in a daring mood. It fits just fine. I'm a medium 5 foot 3 for reference.",4
746034,Holy crap is this thing small. Incredibly cute and nice material but TINY. I ordered a 2xl because I know this brand runs small. Keep in mind I wear a medium for most things and sometimes a large if its more form fitting. I can't even get this thing on.  To bad because it's super super cute. I received this item at a reduced price in exchange for my honest unbiased review.,1
